id,price_doc
31874,5340615.64428
31875,5496497.04618
31876,5295760.51545
31877,21999089.183
31878,3183642.37963
31879,8087690.06202
31880,9955638.86625
31881,5185261.42598
31882,13431737.7772
31883,5303934.51795
31884,4945706.04147
31885,4486358.10176
31886,8310280.18696
31887,9276485.29162
31888,4320412.56643
31889,11686815.6327
31890,5357583.25194
31891,3111764.09141
31892,3870048.9612
31893,14336969.1249
31894,5454084.43122
31895,3684367.86995
31896,3797073.41574
31897,3776543.421
31898,4212648.21065
31899,4044252.44795
31900,5000849.73994
31901,7247918.89279
31902,7671556.81531
31903,3128196.66236
31904,4108781.91191
31905,6578962.38287
31906,4482447.99311
31907,3814909.89797
31908,3751138.40358
31909,6789185.07901
31910,4187378.497
31911,3831023.49705
31912,6606959.8671
31913,7135405.38525
31914,4724075.66826
31915,6599992.29191
31916,4096136.63215
31917,5524544.97172
31918,4426503.79804
31919,7022432.67304
31920,4188744.16773
31921,5432030.24065
31922,5228992.31654
31923,6557670.92309
31924,3807910.80234
31925,5397363.26396
31926,8998474.96366
31927,9961698.62793
31928,7867989.66388
31929,12763634.1063
31930,8788802.80022
31931,3637162.53392
31932,7406943.6026
31933,6073306.62235
31934,5303444.1035
31935,5348354.0222
31936,4185032.21223
31937,4779778.39921
31938,5232445.33538
31939,3881910.05098
31940,6822648.2814
31941,24874181.2269
31942,4697447.59578
31943,7242922.56713
31944,4364565.24299
31945,5488567.81885
31946,6752844.45283
31947,8582443.9719
31948,6549120.42359
31949,8972058.14121
31950,10453106.2138
31951,4788797.08113
31952,5174172.11112
31953,3755689.07108
31954,10898954.8056
31955,4656696.87691
31956,6443607.3977
31957,3184892.65429
31958,3951641.67018
31959,10019701.7916
31960,7030350.43124
31961,6512238.45765
31962,3413397.02308
31963,6285128.04119
31964,5309279.29742
31965,5515154.29987
31966,11699942.3731
31967,7812073.88625
31968,6926667.46574
31969,23540088.1701
31970,4447299.0699
31971,4788130.96407
31972,5659215.50454
31973,4702278.17925
31974,7016318.82334
31975,4043698.88947
31976,4161879.66737
31977,7745087.52078
31978,5570646.11333
31979,5630423.33282
31980,5048034.97404
31981,5016440.30892
31982,4397047.45642
31983,6191113.35632
31984,6892093.11956
31985,5164743.43833
31986,4690660.90693
31987,5537179.84564
31988,7560380.24295
31989,8211847.09845
31990,3553628.95776
31991,8725601.14029
31992,4965364.1222
31993,4638400.91585
31994,7705095.63931
31995,6455299.65391
31996,8729355.57536
31997,4652616.95336
31998,3798441.49033
31999,5177978.28352
32000,6474509.59399
32001,38588286.0064
32002,17086651.7607
32003,7870110.06711
32004,7845007.16639
32005,4994083.03942
32006,13411141.7386
32007,9192479.22254
32008,5689318.22641
32009,3845470.13997
32010,6061071.87347
32011,5286452.74723
32012,2205456.87599
32013,5451356.46468
32014,4610929.96351
32015,6615683.03835
32016,7217244.68256
32017,8596600.91482
32018,4487632.41705
32019,4979242.08136
32020,5811787.78366
32021,7422669.94159
32022,5701639.44413
32023,4071590.90111
32024,5537398.17343
32025,5047591.24479
32026,4337827.62021
32027,6678046.38625
32028,5552328.1846
32029,14538010.6262
32030,3926864.90764
32031,3934804.96203
32032,7160009.25943
32033,5410032.26438
32034,3881427.38376
32035,3921052.62546
32036,6448424.71975
32037,8265079.92123
32038,5856023.64037
32039,3065670.60437
32040,12632818.3067
32041,3661772.7514
32042,6445469.70495
32043,28594118.9417
32044,5544305.08212
32045,3900173.38408
32046,5657297.7514
32047,8307456.28618
32048,9378183.69958
32049,5729610.40411
32050,10653532.3029
32051,7855144.99043
32052,6411531.1663
32053,8699224.47843
32054,6540373.82819
32055,2989296.57424
32056,5975687.8029
32057,3177750.06028
32058,3517406.53991
32059,5645212.74337
32060,6846336.75694
32061,7561208.6366
32062,6881779.41485
32063,5288519.20343
32064,6400405.27234
32065,6294666.89246
32066,5877041.50616
32067,4009848.4649
32068,5363017.24023
32069,2841576.41728
32070,12667494.0051
32071,3323343.23366
32072,4094109.30615
32073,3779279.48415
32074,5380782.72184
32075,11479166.1799
32076,18461188.0711
32077,9253124.27904
32078,3928069.4313
32079,4191521.24203
32080,5161175.75066
32081,26146392.4312
32082,5795038.5375
32083,3885317.43999
32084,5176991.353
32085,6947505.88798
32086,11402026.8262
32087,4848916.91446
32088,18359339.0411
32089,6520779.92062
32090,15521304.4385
32091,7270627.14248
32092,5316347.73575
32093,4454844.43169
32094,6845237.0209
32095,5986508.75345
32096,3703854.53782
32097,12482637.1423
32098,5724065.77852
32099,7517709.63059
32100,7109157.02996
32101,4298110.29115
32102,3887771.92979
32103,3941480.56266
32104,6081681.46337
32105,5704291.63078
32106,7381565.02861
32107,5534935.39558
32108,4026183.18726
32109,5800688.49975
32110,3925484.74101
32111,8723014.29468
32112,15877226.9671
32113,7736238.42201
32114,9728938.96301
32115,7160101.10271
32116,5397602.55818
32117,8334278.70843
32118,7416360.02745
32119,9797026.06545
32120,12562020.0536
32121,2854214.74351
32122,9103831.66852
32123,24571444.0063
32124,8749634.29373
32125,8590027.24189
32126,7412297.86817
32127,7702621.32406
32128,6171279.24525
32129,4341703.69803
32130,3600571.94836
32131,10487863.7422
32132,2173644.5657
32133,3938993.83363
32134,4093781.47093
32135,6985710.03367
32136,10055294.7264
32137,9597570.67581
32138,6362743.93113
32139,6279313.17595
32140,4867836.65768
32141,2996543.49669
32142,4176680.7836
32143,7036927.03826
32144,4327112.57055
32145,25495231.7027
32146,7772906.38339
32147,3906983.0638
32148,5534081.99971
32149,7876714.24364
32150,5200121.05151
32151,9618546.14236
32152,5146786.78754
32153,7682218.01109
32154,3377670.98578
32155,7424399.64631
32156,4608910.37868
32157,10886482.4088
32158,9373593.04618
32159,13779146.3113
32160,6455108.95616
32161,8746454.69714
32162,8398468.09457
32163,9392984.66207
32164,10833162.8814
32165,9227397.07979
32166,9324062.06623
32167,10084770.553
32168,7247740.02306
32169,3405940.22014
32170,9594880.24558
32171,12432496.128
32172,8164608.47126
32173,5155005.11502
32174,6691240.13327
32175,14841484.5842
32176,3831846.04755
32177,9859402.98311
32178,4846987.04056
32179,8097828.22274
32180,5054962.64522
32181,6513486.56588
32182,4597784.44552
32183,4291507.5877
32184,10804366.4345
32185,5367899.5722
32186,6296831.60235
32187,4014484.22497
32188,7495424.00565
32189,4097807.11547
32190,5403495.72003
32191,4844148.05999
32192,14118926.876
32193,5526301.0153
32194,3876103.89677
32195,10329298.3014
32196,11735783.3474
32197,9522023.49246
32198,8255663.0985
32199,7000949.2542
32200,5653578.60303
32201,8587818.12549
32202,3792439.47507
32203,3827838.07802
32204,5960766.45424
32205,15931669.1418
32206,9417512.35907
32207,9563402.65066
32208,5682975.82734
32209,4771155.30583
32210,5078337.52142
32211,33960314.2732
32212,5385256.28542
32213,6471330.79259
32214,6621580.2754
32215,6139711.69888
32216,5442454.31669
32217,5815228.3604
32218,5881578.30485
32219,10122850.2188
32220,4548765.48602
32221,7465386.2416
32222,4712094.29625
32223,4360398.50504
32224,5169431.6316
32225,6191188.51964
32226,8404225.20267
32227,17755471.5124
32228,8280371.40446
32229,19245957.5174
32230,4984543.37188
32231,12068939.0479
32232,3879262.3601
32233,4059596.15907
32234,11234284.6702
32235,18279569.3096
32236,4687154.44856
32237,29196355.8953
32238,4880608.31188
32239,11147982.6682
32240,6753667.69876
32241,5444646.23348
32242,3953051.89997
32243,6714974.22951
32244,4461151.25735
32245,7539412.14408
32246,6053457.21474
32247,6531241.68286
32248,8088794.95834
32249,6821776.57258
32250,2677624.79215
32251,5970289.33835
32252,4875994.63528
32253,9818788.86173
32254,30179854.339
32255,5332459.65556
32256,7123983.85543
32257,3997997.03793
32258,5319324.26763
32259,5886908.86916
32260,6692276.98804
32261,21015954.606
32262,8331021.23443
32263,4352787.58714
32264,4686345.28092
32265,8601078.96241
32266,12964994.6012
32267,5822185.2519
32268,3575413.56854
32269,5662161.80578
32270,8428413.29552
32271,6218275.24391
32272,3498017.76061
32273,7847883.31625
32274,4881402.45394
32275,7084385.26778
32276,9501500.40333
32277,11084855.152
32278,6329816.75577
32279,2515439.35342
32280,5581961.8066
32281,4719749.5155
32282,8938548.8181
32283,7850708.83643
32284,4279225.7204
32285,10165690.6309
32286,8077808.00601
32287,5099848.17501
32288,4439152.32487
32289,4325329.62425
32290,8178566.86565
32291,5171855.47228
32292,11512742.1039
32293,2202683.13582
32294,12156991.9126
32295,5110396.60566
32296,6531105.51056
32297,7939486.90615
32298,7598545.00028
32299,3251373.49404
32300,7016085.13345
32301,10060163.279
32302,6414457.05177
32303,5863261.00583
32304,4925221.7739
32305,5457325.00338
32306,8391935.77414
32307,11671612.7592
32308,4742965.40862
32309,6468286.18036
32310,4545554.78148
32311,5879616.19962
32312,4037895.79272
32313,5105110.33721
32314,5976839.29893
32315,10002529.8849
32316,4375224.65054
32317,10272794.0335
32318,11035162.3774
32319,4006521.66848
32320,7889814.43789
32321,6693897.32648
32322,4013554.60888
32323,7491158.89197
32324,5014338.22507
32325,4487407.10136
32326,4553342.97652
32327,4859697.23712
32328,8425340.74118
32329,4268419.70399
32330,5167034.43794
32331,5211235.2803
32332,6317724.14424
32333,8013294.60326
32334,3829039.97295
32335,6622665.15656
32336,3870168.86632
32337,5525199.27539
32338,4711049.60277
32339,7591971.99588
32340,6271816.51987
32341,4347325.50281
32342,4754277.54024
32343,6865103.99148
32344,5110288.79575
32345,6058975.68611
32346,6092916.01724
32347,4071440.1535
32348,5969729.87391
32349,5332356.64237
32350,14161162.0183
32351,7086302.68773
32352,8809058.93694
32353,4712803.98396
32354,6547112.38401
32355,5620647.98472
32356,4924530.37623
32357,7132941.45232
32358,7957874.06414
32359,15499437.2297
32360,4346963.61642
32361,8000637.93788
32362,8785483.24791
32363,5635407.7977
32364,5576697.63216
32365,6262685.75695
32366,7239691.88061
32367,3668851.13768
32368,3518054.94164
32369,6575902.00333
32370,3780943.29381
32371,7055426.16206
32372,9262503.53467
32373,8859267.28386
32374,15028988.4445
32375,5043383.08551
32376,4976480.9314
32377,6628268.28617
32378,5470548.70028
32379,4042276.01696
32380,4734806.25396
32381,3338484.69238
32382,8638847.67788
32383,11893654.3527
32384,4978384.45139
32385,6080602.38193
32386,9589541.76756
32387,3898421.40234
32388,4403205.83502
32389,10587153.9071
32390,3457681.59188
32391,7660447.47016
32392,6151203.64234
32393,6936479.75262
32394,4825522.55049
32395,4852408.47941
32396,3326806.72207
32397,7634674.70579
32398,5408399.96848
32399,7048548.73587
32400,5756755.48561
32401,8620045.75485
32402,3871320.25441
32403,8785281.54184
32404,4656431.73966
32405,6112083.61972
32406,5996783.8599
32407,5474193.88873
32408,3835625.17516
32409,11735937.6752
32410,4697160.02071
32411,6793081.86232
32412,8053187.65917
32413,5718541.96423
32414,7681591.39378
32415,5359267.21483
32416,9047850.84633
32417,7052134.56901
32418,4767972.88189
32419,6188554.65664
32420,2342161.55527
32421,2111798.12995
32422,3609683.63277
32423,5835878.19894
32424,5887194.25268
32425,4741081.10585
32426,8720128.26756
32427,8562043.99835
32428,5851188.61558
32429,5222542.45941
32430,2773772.70973
32431,6819604.16347
32432,10190931.8789
32433,3802759.10879
32434,6608687.24913
32435,5763687.22152
32436,6521063.73781
32437,7299213.61467
32438,5637788.29055
32439,4040615.92396
32440,3573421.55767
32441,3785528.32829
32442,7767360.76602
32443,5379070.85337
32444,3497706.67659
32445,5101654.60532
32446,7387660.96141
32447,8589681.12597
32448,3169234.73886
32449,7957315.56063
32450,4585957.31753
32451,7343229.22726
32452,5065100.43376
32453,6657760.33905
32454,3993742.91613
32455,7583248.96872
32456,5162173.90034
32457,6085646.87157
32458,7346632.31911
32459,8875758.58988
32460,4257361.71156
32461,11793159.2837
32462,6461285.69236
32463,4274083.12123
32464,6537724.89381
32465,4200621.68405
32466,6397838.16588
32467,3448608.52962
32468,6606132.43952
32469,7464664.8095
32470,8896686.47216
32471,17445578.2723
32472,5954090.26049
32473,5149617.70109
32474,3316735.97271
32475,14363667.5713
32476,3362994.93809
32477,4037258.0365
32478,7541868.96699
32479,4514197.39282
32480,11406474.6274
32481,4682379.17328
32482,5229802.82824
32483,9452113.47884
32484,8645653.86175
32485,15081957.5013
32486,7058372.4096
32487,4888166.97293
32488,9384936.40804
32489,9613498.81526
32490,3692983.8542
32491,6025473.61143
32492,9749408.09331
32493,4387744.40789
32494,4907380.99042
32495,5437718.51594
32496,5836922.3774
32497,6850253.62491
32498,10145543.8941
32499,10403638.1382
32500,4810447.75023
32501,6095653.55979
32502,6179165.92212
32503,5174809.35654
32504,3555434.69628
32505,5922467.90863
32506,4723618.98911
32507,3625250.56194
32508,5284014.50736
32509,3768554.72507
32510,13454893.9648
32511,4450324.34508
32512,4791142.9622
32513,5512469.84759
32514,7145642.90343
32515,5333919.85894
32516,7224117.07401
32517,5490597.1432
32518,4362640.30855
32519,4692455.82775
32520,2376299.88008
32521,5833216.67627
32522,5089527.25861
32523,8607260.84173
32524,4809939.99913
32525,5234323.13725
32526,8130733.28895
32527,7215798.56955
32528,5011772.52995
32529,4682556.77634
32530,5027112.99784
32531,5007044.95201
32532,12984313.9468
32533,5295187.46944
32534,3503247.47673
32535,5862135.35063
32536,9325993.45451
32537,6461664.67367
32538,8475541.87052
32539,5745787.001
32540,6478931.64
32541,9342402.76658
32542,6005593.142
32543,6298640.56933
32544,4980607.21955
32545,4957650.95593
32546,9684740.60781
32547,5049934.53398
32548,4556245.12001
32549,3685246.1907
32550,6484591.89977
32551,4703226.86381
32552,6436239.44263
32553,6851161.30803
32554,9962828.57035
32555,8140836.78574
32556,7941090.45377
32557,4041222.21679
32558,6304730.99206
32559,7150681.92828
32560,5622291.61678
32561,5483737.73402
32562,8502275.37722
32563,4306716.10634
32564,5063147.91494
32565,6426511.15934
32566,4879577.06401
32567,4411844.47557
32568,9657484.97513
32569,6623073.5453
32570,5506396.22923
32571,4576175.43324
32572,7509166.38267
32573,6973767.39318
32574,4493232.47588
32575,5275297.80667
32576,7436800.30892
32577,3282117.14996
32578,4834504.90053
32579,7986556.2588
32580,5026756.26701
32581,4788784.0428
32582,7562573.41023
32583,7333062.28333
32584,4234532.08678
32585,4305728.4651
32586,5948543.58537
32587,4256452.45474
32588,5896587.22212
32589,2730081.99219
32590,8283259.84658
32591,8383825.33084
32592,4484716.72807
32593,3838879.66817
32594,4308902.48796
32595,6430483.69074
32596,9033984.8825
32597,7258300.52049
32598,9006757.56312
32599,6666836.2497
32600,4860346.77245
32601,4141698.32603
32602,5737203.31831
32603,5911614.34221
32604,5142567.48031
32605,5452297.09603
32606,4680093.57698
32607,7748967.61855
32608,7672211.16533
32609,6858974.99065
32610,5883455.60588
32611,6436586.6387
32612,3934904.02462
32613,3848853.99216
32614,8420653.40172
32615,4310914.15003
32616,4383739.86932
32617,8017241.95699
32618,5186144.67896
32619,4535800.89813
32620,7113900.89658
32621,4886099.84023
32622,6478344.75083
32623,8007574.15905
32624,7175131.60474
32625,7124601.45433
32626,6883922.1763
32627,5815810.27847
32628,6083910.61482
32629,6347856.56261
32630,5671180.04098
32631,4345453.27694
32632,6233495.92488
32633,6416252.81064
32634,6335793.89361
32635,7545281.78364
32636,4105524.1183
32637,7821254.51916
32638,7033695.60444
32639,8086129.6442
32640,4002364.76248
32641,4998247.00509
32642,5285680.53349
32643,10025326.7555
32644,5647495.32163
32645,4160620.04753
32646,6171676.80434
32647,9542376.00658
32648,6588655.47062
32649,5251045.88746
32650,7456863.3601
32651,2376018.25361
32652,7476276.50612
32653,7479215.70038
32654,5516750.64208
32655,8062926.46787
32656,4816977.81988
32657,5560070.24291
32658,6805992.95716
32659,3604432.49967
32660,5635870.62042
32661,5743574.35505
32662,8667390.06708
32663,8995258.5581
32664,7067421.0282
32665,9627896.08593
32666,6225113.63416
32667,5729015.19461
32668,5654305.83256
32669,4379069.04674
32670,5700238.46513
32671,5302021.71226
32672,3560585.23875
32673,5857403.87077
32674,5177772.31387
32675,5207776.24392
32676,6393785.46023
32677,3805073.96961
32678,7242756.50498
32679,4244596.90495
32680,10963755.8529
32681,7482218.79372
32682,5415958.45836
32683,5504509.99881
32684,5892750.92036
32685,5412082.09336
32686,6533811.21681
32687,3736677.42077
32688,5203442.0163
32689,6250537.17237
32690,7673893.87874
32691,6965346.48812
32692,7417254.46697
32693,6886932.29051
32694,6547602.25404
32695,6777662.03237
32696,4232661.03595
32697,4619341.86985
32698,5022556.16437
32699,4597251.36227
32700,5812107.87539
32701,9634178.23719
32702,5979749.80999
32703,8757803.86452
32704,7462185.03636
32705,6006266.62257
32706,5374473.07711
32707,3906501.4797
32708,4805250.38047
32709,4325941.82108
32710,6925737.63029
32711,4253240.51848
32712,4976237.59156
32713,4617906.33862
32714,6262160.84334
32715,4335345.61661
32716,3259527.83329
32717,5912196.4548
32718,7441395.85151
32719,6321154.07783
32720,4161803.31514
32721,11363188.6163
32722,5062630.55343
32723,2890757.66284
32724,6125170.25658
32725,7386087.93266
32726,4040908.95224
32727,4667569.41523
32728,3982985.80579
32729,4319867.79623
32730,8099755.00661
32731,5845507.22894
32732,5659249.3496
32733,7017055.34334
32734,4886271.5636
32735,6347350.84778
32736,4254796.63915
32737,3707470.17646
32738,6559386.15543
32739,33614351.6924
32740,5151793.2256
32741,5595564.26313
32742,11656554.3518
32743,7744372.57245
32744,10516051.2502
32745,4864605.78196
32746,7780700.11094
32747,5426346.21159
32748,3781762.74658
32749,4012590.71438
32750,7618769.96887
32751,5356187.55426
32752,30191676.6608
32753,3643998.43667
32754,7124259.07775
32755,6828237.05628
32756,5476078.05473
32757,8159028.45907
32758,7024037.57236
32759,4124459.86995
32760,3898722.37161
32761,3284057.60842
32762,5288547.33319
32763,5016009.23863
32764,4720011.77781
32765,5419541.52677
32766,6977000.98668
32767,5044722.32926
32768,4807975.47462
32769,5420009.42394
32770,6341124.5917
32771,9169825.40914
32772,13673363.4552
32773,5400766.42026
32774,5640270.70052
32775,4633476.88825
32776,4772987.16802
32777,4709955.65735
32778,5158343.45674
32779,4277722.54399
32780,6539184.36546
32781,5797337.98286
32782,4757428.21363
32783,5829043.7336
32784,7668658.43107
32785,5587297.4334
32786,5025327.10349
32787,8920142.03606
32788,3668303.20654
32789,4329042.11519
32790,4286636.95631
32791,5981259.1696
32792,4148771.01798
32793,11309040.9331
32794,2061728.07433
32795,3876106.68813
32796,5352505.54405
32797,4555208.59345
32798,5663350.03068
32799,9741806.53709
32800,4100197.9108
32801,4561967.03237
32802,6492657.81518
32803,4036296.10901
32804,8535823.66645
32805,8290198.18383
32806,4375659.11258
32807,3944348.81666
32808,4757398.65662
32809,8499805.8455
32810,5229160.77928
32811,7301241.76505
32812,4792822.53511
32813,5861672.64508
32814,4753026.10591
32815,4332263.13204
32816,3137804.28463
32817,5125556.75458
32818,7809661.22164
32819,3633775.63601
32820,5234417.22215
32821,6237108.8223
32822,5108840.64526
32823,8265874.69202
32824,4739886.60594
32825,5414787.07884
32826,6589439.00062
32827,9503465.48045
32828,3587461.48923
32829,4322784.53118
32830,5814016.01389
32831,5645153.35369
32832,3775714.71934
32833,8453244.7838
32834,5379221.21902
32835,6526515.3075
32836,4578659.41959
32837,5492835.95016
32838,2794782.34403
32839,14483663.3959
32840,5930982.73964
32841,4179361.0054
32842,5507942.38298
32843,3767118.40581
32844,5817082.71725
32845,7126859.07635
32846,7498669.61692
32847,3966678.36589
32848,8032582.90581
32849,4302415.01408
32850,7150675.27945
32851,7274586.6537
32852,4074598.16595
32853,3910876.41564
32854,7864237.43924
32855,8034766.1399
32856,3400376.90442
32857,9059237.73324
32858,3777837.60948
32859,5997813.387
32860,7082076.32321
32861,5251980.18118
32862,5556169.71683
32863,5167388.82124
32864,6496236.32139
32865,9075951.07309
32866,3824621.4407
32867,2806480.96428
32868,7848439.20031
32869,5333016.97838
32870,3994030.48522
32871,5363486.85084
32872,5351733.13748
32873,3783931.85874
32874,4357664.8294
32875,6005699.15299
32876,6203476.18834
32877,6759040.01065
32878,11047474.6007
32879,4065384.24018
32880,5940395.68109
32881,7513867.40455
32882,7592028.11024
32883,4374758.26794
32884,7027598.79578
32885,5266650.15166
32886,3689650.81933
32887,5541208.39901
32888,8433130.3311
32889,4560319.01631
32890,5431256.88098
32891,6542941.59221
32892,4211072.15766
32893,6597756.67186
32894,4314335.07214
32895,7409997.90656
32896,4787878.71165
32897,3663953.28425
32898,7911240.92533
32899,4298085.99318
32900,4242888.38812
32901,5965649.41127
32902,6094944.56762
32903,6290951.36418
32904,8012460.88259
32905,5181000.09291
32906,5908129.79299
32907,4951258.82735
32908,6063670.59188
32909,2821449.81307
32910,6762923.41193
32911,7669271.89817
32912,6861140.97259
32913,7683620.18867
32914,4765666.17966
32915,6852139.31947
32916,10138158.843
32917,5425064.01115
32918,8686749.1116
32919,5067366.58197
32920,3503798.00658
32921,4436147.33522
32922,4732766.05678
32923,3856705.43883
32924,3660703.39031
32925,3411525.65115
32926,3553876.30584
32927,7786473.19907
32928,7711309.69958
32929,7424869.69669
32930,5158171.80025
32931,5455646.73067
32932,4890818.23137
32933,5193509.75845
32934,2804467.32104
32935,6554248.60216
32936,4343770.27048
32937,3307613.97298
32938,5275487.20105
32939,5178933.71407
32940,4979864.59269
32941,8555830.78285
32942,7072431.17233
32943,3478273.02775
32944,5553110.83652
32945,4176732.12696
32946,7019786.76091
32947,6854828.93969
32948,8890446.87341
32949,5121287.87026
32950,2963107.38922
32951,7443196.51349
32952,9014791.3547
32953,5805026.11238
32954,7008261.92893
32955,7790358.80457
32956,3408993.75305
32957,4426209.73107
32958,5379209.76704
32959,7817787.15533
32960,6343076.29779
32961,6299631.27945
32962,5208141.2039
32963,7792130.65903
32964,2911692.9392
32965,7538759.10137
32966,5128457.1115
32967,6152566.58911
32968,5341228.80727
32969,5666933.20829
32970,5385377.92987
32971,5820872.27327
32972,3087498.74583
32973,3956537.29179
32974,7832669.93179
32975,4733783.13923
32976,4973956.09334
32977,5324572.5732
32978,5633930.45329
32979,5274939.61382
32980,4417929.31458
32981,3836823.6612
32982,4574015.48899
32983,5415299.10145
32984,3302997.10216
32985,3102314.78682
32986,7015832.11854
32987,8556539.25464
32988,4734548.31188
32989,3677673.4368
32990,5877849.60712
32991,3683923.87298
32992,6540766.78635
32993,2366299.26688
32994,3839942.09083
32995,5833984.19572
32996,6513671.14591
32997,7103131.74142
32998,7191544.86576
32999,4088423.32856
33000,5038572.09316
33001,5011174.3675
33002,4816572.13388
33003,4265423.42654
33004,5686386.81585
33005,5601660.21607
33006,9080299.61189
33007,4678020.53905
33008,3338631.53154
33009,4269550.61664
33010,4311037.39283
33011,4595753.03931
33012,3785229.75266
33013,3668151.96545
33014,5217648.37078
33015,5107510.08095
33016,4760953.1527
33017,3152337.08176
33018,5128453.49709
33019,6600852.40964
33020,5303659.10333
33021,7148632.1087
33022,5459837.06384
33023,6255793.92414
33024,15931896.3348
33025,2859924.53356
33026,5764888.36726
33027,3866544.84584
33028,5617455.04553
33029,4634580.60351
33030,7966371.92712
33031,3186954.62049
33032,8070176.72881
33033,5353161.94242
33034,4389860.322
33035,6469367.76087
33036,4485045.61123
33037,6244356.44206
33038,5299266.25974
33039,6449147.58128
33040,6216395.58319
33041,4160036.47358
33042,8270077.73158
33043,6223107.89685
33044,5373101.05608
33045,11712048.2453
33046,7247823.53434
33047,7660570.2902
33048,6125142.67517
33049,20402781.1843
33050,6361070.01133
33051,5058773.83668
33052,6049525.85946
33053,5961036.10852
33054,4191576.05847
33055,7141624.28628
33056,5829902.4817
33057,5456694.48824
33058,4604164.91781
33059,9080880.14887
33060,2619595.00907
33061,3670918.97174
33062,5745758.24062
33063,6361185.55816
33064,4684354.65837
33065,5196051.85654
33066,5271156.25055
33067,3963566.35972
33068,6151756.8342
33069,9459592.32073
33070,10428580.4586
33071,7900259.08932
33072,4150876.75812
33073,3470797.49659
33074,6864582.68044
33075,5232453.34574
33076,8505147.43645
33077,6071612.24641
33078,5051544.01453
33079,6547768.56949
33080,5324581.21901
33081,10352047.1841
33082,7010623.75845
33083,4763914.47841
33084,3486447.85537
33085,7683286.61155
33086,9558756.33038
33087,3360104.55844
33088,2855032.36843
33089,7585751.43256
33090,6874714.22196
33091,4280161.73587
33092,6668074.97929
33093,13557373.368
33094,4758098.26934
33095,3605993.41938
33096,7140137.02464
33097,4079960.17025
33098,5062208.92194
33099,4964279.06061
33100,6079146.86626
33101,4215146.10276
33102,4984107.22176
33103,3171301.94828
33104,4453657.74695
33105,7220043.0272
33106,2408712.42075
33107,4301573.1711
33108,4204497.18259
33109,2374049.37451
33110,5800004.12804
33111,3686538.88801
33112,5203431.15499
33113,6402769.92362
33114,3306924.58286
33115,8546164.92265
33116,4283225.52096
33117,4035577.92493
33118,9545139.43936
33119,9224994.73356
33120,2927027.52955
33121,4885688.59164
33122,3665608.8087
33123,25955277.4659
33124,3385120.21505
33125,5648224.40381
33126,4754936.33703
33127,6398072.80931
33128,5568138.62987
33129,9358651.36321
33130,8105204.01971
33131,9120817.77646
33132,2940063.81249
33133,26369570.8171
33134,7448014.54949
33135,6344877.09493
33136,7222893.63202
33137,4380640.19687
33138,7093663.70346
33139,5547197.45475
33140,5244144.36817
33141,7355881.02846
33142,6320304.87583
33143,3565862.03177
33144,3807667.70952
33145,5335291.60904
33146,4954022.14403
33147,3288799.42245
33148,4710323.32242
33149,6602748.82439
33150,4924198.42253
33151,5680670.33896
33152,13409431.9044
33153,7177019.56561
33154,7374646.96152
33155,9856915.40221
33156,6196876.63027
33157,5722285.69296
33158,7533640.27488
33159,3434052.99298
33160,3713684.64882
33161,5449318.8571
33162,7488435.31259
33163,4300655.642
33164,4401065.05574
33165,6671440.92638
33166,4343476.06195
33167,4018413.34475
33168,7317565.77661
33169,3621115.04506
33170,5152180.74125
33171,6869654.96019
33172,7679284.26326
33173,3265923.20679
33174,5145206.02257
33175,4238332.70828
33176,3724645.68954
33177,5474553.17184
33178,5804779.87411
33179,8003068.24254
33180,4005725.62697
33181,5166489.27297
33182,4343266.53773
33183,3960028.02792
33184,4847126.08129
33185,5760830.76762
33186,3861834.52431
33187,4685994.35719
33188,5558628.68127
33189,2289917.34641
33190,4879868.6014
33191,6447868.63766
33192,7736940.59231
33193,7528650.06261
33194,5211275.56672
33195,5948805.5851
33196,3679860.8512
33197,4273362.13017
33198,5041552.95045
33199,6518999.94447
33200,4148320.87038
33201,5742153.09038
33202,6917106.9334
33203,6630480.28205
33204,5049922.24729
33205,7337812.26732
33206,4525618.42503
33207,9082605.93656
33208,4785421.36189
33209,5262520.9272
33210,3032053.2647
33211,4641127.53933
33212,4267133.19393
33213,3046700.16078
33214,7453727.16781
33215,3284285.00527
33216,4054630.70569
33217,4801008.67477
33218,3897268.45877
33219,4294898.49403
33220,7658819.37347
33221,4913485.53858
33222,4761767.96517
33223,2128964.96747
33224,7038164.38335
33225,5849858.21451
33226,5361647.78751
33227,4264765.89572
33228,4174033.18103
33229,6184443.11139
33230,5440059.32632
33231,7838496.49724
33232,6519954.39551
33233,8121087.8153
33234,10775176.2047
33235,6384890.75544
33236,6921910.63708
33237,10760440.9709
33238,7130080.33138
33239,5055482.27098
33240,4987653.76584
33241,4176373.34055
33242,3829570.40069
33243,3758100.73112
33244,8475651.08364
33245,6009605.93458
33246,6225149.01512
33247,4303848.16188
33248,7411169.60554
33249,12013618.8824
33250,4761321.46859
33251,6068372.98161
33252,9145399.29163
33253,6056593.30141
33254,1971251.86873
33255,9020834.75989
33256,7323187.03115
33257,6271494.80065
33258,15761214.4842
33259,4513309.10334
33260,5226058.55337
33261,6711847.97735
33262,7403701.85305
33263,5737270.62789
33264,4302234.74224
33265,8184115.57943
33266,5710443.16912
33267,5419660.69997
33268,5440671.53882
33269,9789775.10458
33270,2892066.87797
33271,4996309.09116
33272,3934366.2763
33273,7324386.17616
33274,5950210.61484
